"bv421 IgM","pe empty Klickmer"
12558.9,57.5096
1103.6,115.02
3533.37,37.2487
37007.4,63.5261
5163.48,-37.9122
2312.32,1.57519
2890.35,4.05054
9542.31,57.003
8629.3,3.03789
29308.8,48.2793
29202.8,-19.1679
779.271,-14.5612
3146.81,79.344
1183.59,46.9849
1584.46,87.2073
21778.4,-12.708
9614.88,38.6556
23743.8,8.21379
2106.37,37.0799
33306.2,57.1719
844.629,29.0889
30126.7,34.3224
4742.08,-21.6566
1340.27,52.2753
17408.4,30.9459
1458.18,-22.9803
16179.2,-9.79575
1713.08,-18.056
25795.1,-31.1346
1035.74,36.9111
4447.9,36.5734
5370.42,-16.7852
37923.7,27.7947
857.637,4.83817
2767.68,58.9167
2639.52,12.4335
3300.78,68.9151
3308.46,46.4221
2541.2,-6.2481
3744.33,-10.4841
1301.14,-14.0847
36712.4,-6.72465
9516.19,21.9988
18595.2,60.4926
9611.38,20.5921
1184.89,36.6297
25673.3,49.1798
4179.99,45.0151
3378.31,86.1558
2178.37,33.1406
1365.14,-12.6021
1136.52,-3.01815
14327.6,81.7264
4087.05,31.1148
3275.33,19.4667
9803.74,3.82551
7494.77,9.33902
20917.1,68.8596
5054.71,36.5171
9130,28.9764
2553.06,-18.8502
5463.83,14.5153
2806.76,38.9933
787.317,40.4002
2158.36,52.6692
801.841,-32.4584
2247.85,7.48239
16016.7,-52.2617
975.97,56.4965
956.065,51.7125
2803.88,-16.2556
1987.99,129.474
749.127,-13.5023
1565.28,59.8735
2276.43,84.4952
910.352,86.5432
2367.7,-31.4523
2379.19,15.303
855.757,76.1842
31112,-0.3177
865.84,-30.2344
2161.13,29.314
7379.2,110.34
1138.14,-2.5416
20841.1,-13.1846
1399.15,40.1751
2927.7,-21.3388
2904.61,190.57
1787.74,31.9026
2037.83,94.7824
1605.46,26.613
981.926,-16.0968
2804.14,-13.3434
1580.12,92.6824
15911,-24.6747
1094.88,32.9718
14818.1,6.91979
47789.9,4.55687
1243.2,19.8606
29850.5,86.5986
5962.29,-22.239
5081.09,-35.7942
7955.77,37.6427
1161.28,0.0562562
1048.64,25.8814
981.456,14.2339
1488.27,76.7387
1005.64,26.3316
2249.68,11.1957
1902.26,62.6367
8174.04,-29.0696
933.026,66.3046
2908.42,-8.31315
763.285,-1.6944
36115,87.5393
787.317,88.7011
45098.4,-36.006
2757.59,53.9075
10254.1,63.9152
29865.6,-6.19515
869.236,63.1926
36039,-5.0832
15606.8,-9.6369
5280.35,-23.6687
1531.38,62.744
9011.88,53.2321
19520.3,87.8712
4906.29,64.9711
1204.69,106.207
791.34,12.1522
2085.16,-38.8653
3728.6,24.1933
5153.3,-2.59455
14779.1,23.3493
3718.26,-7.0953
25121.1,23.8557
1778.75,3.76925
2397.11,-17.9501
1056.9,-7.6248
29129.4,-1.6944
6048.34,51.1496
30962.5,-0.79425
1190.59,-44.425
1572.86,-29.4402
27441.5,103.395
4351.4,-27.0045
3935.75,6.86352
17122,15.8656
1200.57,-22.292
2110.29,75.8515
1487.7,43.1579
2130.98,14.9091
5570.57,75.907
1402.28,-33.1467
866.832,48.9547
3668.68,63.4149
3632.89,37.8115
51031.7,-18.7443
40949.3,29.5391
3412.79,-14.7201
867.773,37.924
1483.62,-10.3782
5448.21,-18.1618
3749.81,-10.3253
1412.83,-20.4387
1272.82,3.88176
10782.4,51.0371
33390.3,30.0456
4610.69,69.4148
11075.8,5.0632
12790,15.528
16961.6,59.7046
2618.31,32.9155
26120.6,119.256
3504.68,27.8509
2207.57,-21.4977
3089.76,90.4709
8009.53,15.0217
6465.46,-6.51285
3481.64,74.9642
2637.75,43.1579
899.276,-10.3782
824.776,47.2663
1191.01,15.528
31344.1,-25.0983
1051.72,60.6615
766.315,4.27558
2822.17,-25.8396
1000.21,-15.0907
3225.81,58.5789
43572.8,54.4703
859.466,29.2577
2381.86,-52.6852
5283.8,-1.11195
10193.1,7.03231
39168.3,36.2358
1072.36,67.4156
1289.49,-7.36005
854.764,29.4266
7289.03,109.899
30493.3,73.5774
792.698,48.6733
4035.17,45.5216
1888.2,-19.4326
3430.29,9.11397
4913.97,-15.0907
26753.4,80.4522
16940.4,-1.1649
52940.2,42.8202
23740.4,-34.0468
1232.07,41.5821
9191.86,55.8211
1823.68,74.9087
17287.2,-25.0454
5170.07,-8.31315
13270.4,38.8807
1387.97,82.8341
893.686,83.111
15242.8,2.86911
10053.4,-3.12405
6365.1,-11.4902
6998.87,29.0327
2747.46,-31.7171
2479.13,-22.0272
25572.5,12.7711
2369.53,-14.0318
14008.9,42.0323
8764.77,31.9026
2770.39,18.1163
4104.76,-16.7852
1942.33,71.4133
967.925,-34.6823
2333.79,-18.9561
1158.93,1.23765
2524.22,-12.1785
1661.57,41.3007
5661.32,44.8462
6695.9,-31.6112
1024.3,-3.0711
5036.58,48.6733
10719.3,-23.4569
2967.41,163.986
10962.5,0.956361
1419.26,60.7177
2321.04,2.58782
900.007,6.751
1569.04,73.4664
23247.1,4.55687
1978.01,-16.944
13901.4,-7.6248
4385.73,21.6049
3348.74,41.6946
15755.1,-7.99545
23376.4,16.4846
5123.26,-14.4553
12384.7,60.6615
9785.61,42.37
801.318,59.2544
956.797,48.9547
2053.76,68.9151
2039.5,-1.5885
2169.01,4.21932
9354.97,47.1537
6531.7,77.4595
3359.76,11.0269
8675.64,70.2476
6181.56,75.7406
25681.9,-36.6943
3865.06,-18.9561
7389.91,-12.9198
971.32,-17.2617
27108,9.28276
20713.7,-27.9576
28786.2,-12.3903
8642.46,101.464
6046.35,38.0929
1124.13,11.6458
3072.68,75.0751
1456.82,27.4008
3737.12,52.0501
8254.39,104.112
8612.32,6.69474
2892.28,15.0779
4305.38,70.8027
32197.2,15.2467
6044.58,-9.37215
48925.6,-24.9924
4271.1,-25.469
1233.9,47.6039
22492,-16.2027
30727.2,9.67659
2058.36,92.7377
8413.17,-21.4447
966.723,-7.5189
8087.53,65.4157
4268.13,-14.3495
27004.9,-10.2193
42593.2,9.78912
30493.2,93.8983
854.503,11.8708
3486.09,46.816
8029.48,-13.2375
2755.35,-11.4372
1263.21,57.5096
14751.7,31.7338
2632.94,80.3414
1218.64,14.1214
4701.33,20.9297
25106.2,20.1419
3759.84,-18.7443
12926.3,3.76925
1909.36,42.989
37850.1,14.3465
853.144,-26.5809
1163.47,-3.2829
789.198,26.613
1672.17,-29.3343
3963.49,4.21932
780.16,-17.1028
1960.93,13.7276
1486.6,13.8401
6844.43,35.3353
1069.17,68.6375
12025.6,10.1267
16625.9,8.7764
1010.4,9.45155
19197.3,76.5724
22917.6,19.0166
1003.45,-14.9319
2567.37,97.3786
33889.6,7.87622
7263.07,1.80022
10050.9,18.0038
913.486,117.166
1337.13,39.2184
12448.2,16.5971
48457.3,-32.6702
4122.52,9.78912
15613.4,-18.4266
25978.6,-28.1694
1054.39,64.1931
40371.1,48.7858
6342.89,3.93802
6334.06,18.1726
2636.08,27.2319
2292.57,48.3356
978.687,62.35
8323.88,-23.8804
12035.8,36.686
2966.31,32.9718
2066.51,-7.78365
4945.21,-5.55975
36300.7,31.8463
23913.8,65.0823
34395.5,-0.68835
759.993,11.5895
3992.75,80.0089
5908.8,45.9718
1506.46,8.72014
2076.75,20.7609
10153.6,25.4313
772.636,-20.068
11990.8,58.5789
964.685,30.4395
38011,0.281281
12144.6,-7.46595
16286.1,-2.6475
16117.1,26.8943
945.512,14.7966
1420.93,85.4363
8352.35,70.9692
753.515,87.9266
33997.8,-28.7518
11230.5,2.58782
2889.3,50.6994
5186.94,66.6935
2227.27,-42.4129
10716.4,34.9977
1578.6,23.7432
11819.7,14.1214
4210.24,52.0501
2857.02,61.4494
5426.9,49.3486
2466.49,41.7509
1399.25,5.11946
43187.8,22.7866
10475.9,102.788
18675.6,57.2844
3715.49,43.8895
1702.37,19.9169
2160.66,69.0817
2077.12,18.5102
1085.73,33.5345
1347.22,19.8606
1060.08,-53.1089
33735.8,76.9051
13065.5,38.937
980.15,55.4271
1176.06,8.72014
3797.72,40.6816
1909.15,-4.71255
26395.5,17.7787
9073.89,63.5261
3530.91,61.5057
7423.82,6.69474
38646.9,20.0294
20930.9,28.2448
967.089,-4.39485
50790.7,37.924
928.846,69.3038
27529.4,-5.7186
4958.32,-11.9667
6464.31,33.1969
803.774,50.6431
4890.82,57.397
18740.7,-3.65355
2017.19,-30.6051
20893.8,1.96899
2258.4,-8.8956
7449.11,28.1323
23547,-0.15885
23966.7,12.1522
2281.65,54.0763
1241.32,61.5057
1541.46,71.3578
28306.6,-6.83055
7355.07,49.2924
8347.7,8.21379
23661.1,16.4846
18343.8,83.6647
963.223,44.002
14011.4,-13.6081
13103.5,31.4524
2681.32,-6.5658
940.444,52.3878
5325.75,-47.3373
3067.14,23.4055
1973.31,-42.2012
37400.8,-10.4312
1065.57,-27.6399
1270.42,77.1823
7461.64,24.6435
1108.88,78.3464
2149.58,35.9544
10525.3,3.65673
11260.9,38.4305
9895.95,45.5779
882.297,-17.8971
42652,17.1035
1175.65,90.858
6007.9,35.8981
1426.37,17.835
21568.8,-32.882
28796.5,43.4393
29586.9,22.7866
6690.37,-27.6929
2808.69,31.8463
773.681,36.7422
1537.38,58.6352
6013.7,55.9336
1272.98,81.0062
17957.1,39.0496
860.981,77.5703
20518.8,4.44435
1079.41,14.5715
1416.86,16.4283
2112.07,46.8723
1817.73,44.7337
4156.95,12.9399
764.173,27.6821
36257.1,-2.27685
4225.08,11.252
960.349,-2.2239
9937.64,41.1318
16781.7,64.86
8182.46,-12.708
3255.53,53.7949
14412.2,47.4914
1457.71,76.406
2696.36,69.4148
1947.34,720.861
894.47,78.1247
15179.3,7.48239
6000.12,5.45702
10090.4,9.73286
2278.05,50.418
984.643,67.6378
5958.95,9.62033
1131.29,115.24
44820.8,-55.9152
4241.95,-57.6626
1316.76,42.8202
7151.99,49.0672
1881.36,31.6775
759.314,54.9768
31569.5,1.2939
30684.5,8.045
841.703,-17.7383
1059.46,4.38809
853.197,88.4245
4044.63,-25.2042
35233.2,105.711
4784.82,52.6692
2019.96,55.4834
7405.59,40.7379
823,4.21932
15883.3,19.9731
1291.73,37.4738
1419.84,11.6458
31815.9,-57.9802
15372,81.671
3003.87,35.2228
1132.81,16.991
1110.97,20.0294
2603.11,4.33183
21102.1,40.2877
37899.8,74.2986
1207.83,17.2723
5395.71,45.4653
1211.9,69.6924
1007.37,34.2098
33515,69.859
14654.2,17.7224
2307.67,18.7352
17562.5,3.26292
16918.9,67.6378
2720.5,58.8604
964.477,-1.3767
1117.03,23.1805
1525.58,17.8912
1853.56,60.774
17976,73.5219
6114.43,5.0632
11977.3,17.7787
757.277,-21.0741
16244.1,45.2965
2029.94,2.86911
892.171,-27.9576
19674,5.00695
5581.54,-41.5658
1452.54,31.3961
3379.66,39.4435
2030.62,-14.2965
9431.77,-9.26625
2356.83,12.9961
4515.34,45.3527
9281.51,3.76925
6117.35,1.51893
46981.4,43.7206
2566.28,60.8866
15430.5,-17.1028
9575.8,-8.73675
8941.61,69.4148
1925.24,6.63848
1770.03,26.6692
6197.29,-8.6838
7910.89,28.9764
1454.63,-23.5098
3905.92,44.9588
3408.61,29.933
35365.9,-3.65355
1428.56,34.2098
851.525,87.4839
914.113,26.9506
15513.8,-25.2572
1588.69,-54.2738
16047.8,58.1287
31770.8,90.4156
2783.09,-14.3495
11121,45.0151
1824.41,36.4609
2783.61,8.83266
3614.97,23.293
33380.9,55.3145
3954.3,41.0193
31057.5,69.748
1011.18,37.8678
825.978,-38.0181
972.888,37.8678
9499.63,14.1214
6540.58,37.1925
1040.86,32.2402
28862.8,-44.478
905.545,-15.1967
7903.58,12.1522
854.242,34.4349
11950.3,48.7295
762.658,-11.5431
3522.19,25.4313
5520.52,82.8895
1034.17,12.6585
1203.18,49.1798
25291,20.5921
10558.5,-42.5718
25473.4,54.4703
6936.07,50.5868
10762.6,38.3743
23389.4,51.6562
6317.61,22.2239
35567.2,20.7046
3049.95,83.3879
2016.78,35.1102
9293.37,20.7609
4850.12,53.4572
922.316,10.6893
18408.6,66.6935
9352.72,0.843847
1446.32,-48.714
1289.17,-3.2829
8815.23,15.528
16766.1,14.6278
1757.64,-49.4553
29852.5,-37.065
2392.83,114.14
6884.45,21.83
16846.6,-18.6384
6732.42,-35.5824
16059.5,38.5994
846.719,4.50061
11742.9,-1.3767
48788.3,109.569
7102.94,-6.2481
2159.71,37.1925
3549.46,57.8473
785.175,-35.9531
2011.76,43.5518
13912.9,-13.4493
1775.93,-15.5673
10764.1,-12.3903
1207.52,45.6904
3810.68,-14.0318
15127.8,57.9036
10607.6,157.005
9719.63,35.1665
2501.13,38.7682
882.453,52.0501
14770,69.5814
1088.09,67.86
848.861,32.2965
6393.83,-41.301
3232.23,7.7637
27595.4,25.6563
21418.9,42.7639
2981.72,-6.9894
4836.17,26.8943
4752.64,67.5823
33891.9,-30.6051
7393.78,-22.8744
15771.1,-29.705
7584.37,4.44435
4785.55,-3.7065
950.736,-46.7548
776.241,57.4533
15379.2,20.8734
20604.4,66.9713
5766.01,47.7728
2357.98,-0.6354
7904.15,73.9103
19029.2,32.0151
1324.02,154.165
936.369,-33.3585
3392.2,31.2836
5189.4,22.674
29409.8,1.80022
36023.7,66.5268
12254.7,2.47531
1235.2,23.1805
5739.84,40.963
34526.7,70.6362
1548.77,58.0161
1058.99,44.396
5896.62,-24.8865
22598.8,32.1277
22101.5,30.4958
7955.56,70.0811
2619.25,77.5149
19316.6,20.3107
2052.82,50.8119
2376.32,50.0803
30667.9,57.9598
1316.86,105.987
2240.9,36.5171
9620.73,81.7818
25434.6,57.0593
799.072,-15.1437
1235.94,-10.9077
12954.4,33.7596
7124.36,1.35016
759.314,-23.1391
3449.2,69.0817
4321.83,37.0236
1452.54,-28.8577
4884.34,100.415
5884.35,-24.4099
26731.9,5.56954
48431.7,20.5921
2023.04,21.6612
6882.42,83.8862
5271.16,51.0934
1259.86,53.2321
1118.23,-13.0257
18533.4,75.7406
3063.64,-29.705
3585.71,3.60047
5367.03,-36.006
802.625,33.0844
2593.6,-7.7307
841.599,17.7787
4707.71,37.0236
11275,-0.9531
54148.7,23.7432
45987.2,22.1676
1164.57,10.5768
17767.9,49.5175
2216.35,38.4868
5170.12,21.1548
1000.47,49.7426
1663.45,-4.6596
3687.02,61.6183
8327.07,43.3267
823.365,-33.9939
1871.17,18.5102
1505.15,-22.1861
4396.23,73.9657
8440.44,-22.6096
1056.27,63.7484
27781.6,-8.52495
5170.07,-12.6021
16182.1,90.2497
758.478,7.87622
3513.46,59.2544
1631.27,65.4157
10778.6,42.5388
8594.56,32.0714
9066.74,15.5843
7930.38,69.97
2945.26,88.1479
2938.36,-26.0514
2081.04,15.303
2350.09,23.6306
3253.39,6.30092
754.038,40.344
5129.84,16.4283
8996.42,42.0886
9469.64,106.152
14740.3,51.6562
4147.55,51.4873
14818.8,8.83266
1825.35,19.0728
34891.8,12.546
2165.25,-15.0378
11896.8,3.37544
810.304,22.2239
14121.9,67.8044
1235.1,40.2314
1283.58,77.5149
2904.24,58.5227
17624.1,52.8381
11025.4,-19.1679
34468.5,11.8146
7393.36,19.523
1355.63,70.5807
5138.3,11.3645
5239.92,-36.5355
3128.42,41.4695
3421.98,14.0089
21807.9,11.1957
3313.21,4.66939
1760.31,-16.8381
58864.3,-23.4569
937.466,26.9506
1834.65,53.9075
29029.3,36.4609
5489.12,11.9271
1405.83,2.64408
2258.87,-22.7155
5014.22,-12.0197
4102.62,-9.531
1555.2,66.8046
2279.46,27.9072
2836.17,0.78759
1029.99,17.8912
34921.8,46.8723
22352.7,32.0151
993.524,88.1479
18667.8,2.19402
18998.5,23.912
1676.46,-11.8608
7480.87,80.0644
12526.8,84.0523
841.233,10.4643
791.444,-2.4357
4348.69,39.6686
805.811,-3.33585
5955.45,-11.1724
13707.9,56.8342
28010.5,28.6387
3952,26.2753
15012.3,55.4834
2199.05,79.4548
4607.03,-6.354
939.765,-11.8078
837.733,48.7858
1146.81,86.8199
18972.5,24.4184
51263.3,51.6562
4612.36,62.6922
1323.97,-6.5658
3630.33,61.562
1583.46,17.4974
37004,-12.708
765.061,56.215
34497.4,49.9677
17461.6,-29.4402
2058.73,7.36987
33773.5,-11.0136
1024.4,5.85084
1408.81,41.2444
39900.1,5.51328
16387.2,87.0413
1089.5,67.5267
10715.6,3.31918
2134.79,55.1457
9565.77,16.0907
12985.4,28.5825
3993.22,13.7838
2968.56,56.7779
10977.1,44.2834
1608.44,31.9589
5860.52,-1.5885
7329.89,34.3787
760.255,-11.2783
24572.4,65.5268
16630,21.9988
33108.6,-0.58245
3692.34,56.5527
9087.95,17.8912
3352.03,54.5828
2187.56,26.5567
33804.9,42.989
12065,33.8159
9101.9,22.3364
3243.78,40.0626
1907.85,60.0423
29702.6,16.3158
849.644,9.33902
1930.26,-51.2026
7216.88,61.2806
4382.17,0.675077
1049.01,19.6918
4235,86.3772
62895.8,9.33902
2431.02,18.8478
855.6,-14.826
906.12,-12.3373
43793.4,39.5561
11731.8,-24.6217
4701.39,37.1362
809.051,26.613
15594.5,1.23765
14320.9,67.6933
17041.9,-39.8184
2146.44,33.9285
33345.3,-18.6913
16248.2,80.0089
3187.04,24.3621
23784.7,39.5561
6772.96,88.4245
26040.2,-33.5173
7201.89,27.8509
7581.44,68.3043
749.074,50.2491
31311.6,-66.5052
22068.6,46.9849
1090.91,35.054
4675.32,16.8222
1220,57.397
1352.86,68.6375
1762.19,5.85084
2681.11,45.0713
2585.61,52.7255
3716.85,25.3187
32494.2,30.7771
29121.1,71.1358
1475.11,38.0929
5877.55,54.808
1327,60.4363
10103.4,11.477
849.749,-32.6702
1890.08,47.6039
2483.21,38.318
11910.6,29.0889
15099.5,-16.3086
6729.71,8.045
2142.63,39.95
6848.93,14.459
38543.4,21.1548
5838.27,19.3542
19689.7,-10.8018
17427.2,69.4704
770.181,95.8873
23687.3,-37.8592
2069.8,-6.1422
767.517,-10.9607
4284.48,21.3236
24021,17.7224
833.344,85.2702
32865.9,-11.0136
1052.25,21.3798
6128.74,39.3872
781.204,13.5025
4533.16,-25.0983
4753.84,19.9731
13887.6,7.42613
916.934,86.2665
28474.2,32.4091
1674.16,-7.2012
4693.13,135.124
7952.22,24.9811
20787.9,24.6435
31424.3,19.8606
2327.42,-33.1996
5457.56,49.5175
17661.1,2.30654
2890.97,5.45702
15380.9,55.6522
13687.5,79.344
12617.4,37.5301
19906.1,-16.3615
943.474,53.9637
1517.32,74.1876
11109.3,-12.6551
17003.5,62.859
17569.9,44.1709
16519.8,22.5052
912.076,71.5798
1409.28,92.7929
28544.4,40.4002
1508.75,-44.3192
1455.1,35.3353
22593.1,100.857
4266.3,34.4349
894.313,-2.27685
11714.5,-24.8335
11815.3,6.52596
807.013,40.9067
18907.9,-4.18305
862.287,30.1018
25120.4,23.5181
2366.91,24.9248
9093.22,-9.7428
22472.7,-12.5491
3515.71,18.1726
10369.1,10.6893
1037.36,84.163
2377.31,-10.9607
1456.25,44.2272
1420.46,21.3236
5114.63,70.0811
1118.23,69.5259
34878.7,72.1348
32290.9,6.69474
1497.26,0.337538
1524.9,28.8076
771.226,11.9834
884.386,43.1016
1486.86,22.8991
10788.3,29.3703
7893.28,62.9129
1498.51,16.4846
2518.79,54.3014
1735.49,-33.9939
19626,73.6884
972.574,69.4704
7843.13,-22.9803
23788.7,70.8027
5985.18,53.3446
15222.9,22.2239
1382.43,57.6221
2328.31,28.7513
21481.3,36.6297
35565.3,28.3011
43185.9,-11.3313
1846.04,-24.6747
7977.19,9.62033
28265.8,44.1146
848.025,69.0817
14721,-19.8033
4148.28,72.3567
4393.15,42.989
3260.03,3.31918
3471.35,-17.0499
1173.45,91.3003
16116.1,25.3187
8056.81,70.3586
3631.11,-8.2602
13743.2,10.2955
11372.7,33.4783
8141.34,57.9036
17930.7,49.7989
1090.28,23.5181
15736.2,27.2319
15439.9,-34.6823
1153.97,60.6615
22147.2,99.3111
872.736,6.52596
9602.13,-17.3146
2818.93,26.9506
33148.4,22.3927
8719.21,67.5267
2950.32,43.5518
870.019,36.292
4759.9,31.1148
5411.75,35.3353
1098.38,25.8814
15659.6,79.0669
11454.7,44.9025
15501.7,5.96336
4467.07,-28.8048
1602.64,43.8895
1564.71,0.281281
1293.67,21.6049
3950.27,-26.422
27506.8,106.372
26135.7,9.95791
35031.3,43.6644
9627.32,69.748
18154,77.2377
810.618,-11.702
24786.5,58.1287
6272.1,66.9157
6935.29,11.1957
2337.5,34.0973
16806.3,-17.1028
818.768,22.674
3366.6,5.56954
10726.4,1.91273
6154.34,35.673
4916,12.0959
2212.43,-32.6172
6933.72,42.8765
2111.91,-3.177
1130.35,66.3046
11833.6,32.5216
1544.07,70.6917
1744.64,93.8983
992.114,37.8115
995.927,2.58782
2477.15,10.6893
8283.65,50.8119
1392.72,-16.2027
1995.41,53.2321
784.6,7.20109
8225.14,5.17572
1141.22,59.4795
2031.61,77.9029
1245.5,66.8046
6172.16,23.3493
3224.66,2.98163
4240.44,48.4481
3124.45,26.3316
44080.6,-4.28895
33264.7,-21.233
37878.3,93.2351
2388.65,53.626
762.815,1.74396
816.835,-9.7428
5975.35,-17.2617
927.018,62.8003
17414.7,-10.3782
1888.31,-8.7897
45111.5,14.7403
983.807,58.9729
4029.32,24.5309
41614.2,3.60047
930.675,89.5861
1044.72,38.4868
1199.94,46.7597
751.582,20.4795
36476.9,10.2392
13371.9,21.6612
812.133,9.56407
1617.32,35.3916
1420.31,30.8334
2627.3,-6.7776
7019.45,59.1418
18395.8,86.5432
7581.54,17.0472
1467.01,34.5475
31313.3,49.0672
1163.11,6.58222
2289.23,47.9416
27893,28.695
3739.52,-11.5961
22154.4,8.38257
10824.3,103.064
35855.2,31.9026
5702.85,65.0823
14017.1,60.4363
1107.78,-6.0363
27911.4,-11.2783
1120.58,-2.3298
1243.72,28.7513
12618.2,57.5658
37426.9,81.7818
2428.46,79.0115
1224.39,26.3879
8951.43,34.7163
898.388,30.7208
4410.33,41.6946
1011.71,-15.1967
23228.1,19.2979
6270.38,12.4897
13581.7,-24.9924
3616.64,35.1665
5495.81,14.2339
752.261,-18.7973
883.55,39.4435
10828.8,-36.2178
6629.24,-6.2481
11505.3,58.9167
32714.4,-8.0484
26575.7,59.5358
1010.76,9.56407
20857.7,-17.6324
9045.16,49.1235
5935.18,-21.4977
804.662,-28.9636
2411.95,70.0256
18895.9,31.79
1224.18,-2.9652
13240.6,76.4615
899.433,1.06887
4020.18,34.041
14921.1,6.80726
47708.8,28.1886
1499.87,10.0704
2557.19,43.2141
766.054,34.041
18301.6,20.1419
852.674,66.0268
1064.37,-21.3918
11885,33.7596
1280.29,-16.4145
783.451,0.0562562
931.824,45.1276
8308.15,55.4834
13653.7,-19.9622
1349.88,7.25735
766.263,32.803
6436.41,63.5817
779.167,-2.38275
3855.76,50.9245
830.68,-1.74735
4492.3,62.1811
5439.54,1.74396
804.767,1.96899
3604.42,67.7489
1686.44,-19.5915
3545.8,2.64408
21918.4,1.01262
1223.66,15.4155
1812.08,52.3878
36381.9,58.6352
4371.67,-8.5779
3195.71,34.9977
1200.88,-23.1391
809.573,13.8401
17358.9,45.1839
3167.19,-8.20725
4435.2,-24.7277
6823.9,49.5175
38476.3,104.387
980.62,108.191
3542.93,55.9336
10332.5,13.2212
5529.19,-10.1664
7672.61,61.562
1227.94,29.9893
1225.75,-30.3933
4756.55,49.5175
27473.7,42.5951
8180.47,31.5087
4524.33,-12.6551
7309.09,38.9933
15744.3,23.1805
904.082,50.6994
10114.5,-4.6596
2586.13,55.0331
1235.1,91.0239
6034.5,-30.8699
982.083,10.7456
3341.37,7.20109
56615.8,79.3994
7853.84,-10.0605
6756.3,-32.6172
25258.9,45.2965
6474.65,58.5789
10575.2,-14.1906
750.224,7.31361
6151.94,-21.7624
2432.58,-26.3162
11407.1,66.4713
7237.26,-16.0438
1749.23,12.0396
5293.99,-7.8366
62705.9,-8.472
2146.24,86.5986
25503.8,38.4868
1070.06,-1.8003
1418.32,-3.3888
951.781,-4.18305
9524.13,26.613
9691.42,24.8123
9636.88,17.6099
4321.41,-7.78365
2803.73,-9.37215
19172.1,49.9677
25656.9,-17.8442
2750.07,64.471
2902.89,3.31918
9017.05,43.2704
3625.32,58.9167
3005.34,7.03231
27086.5,15.9219
3505.05,21.0422
14460.4,31.8463
1176.74,30.2144
1085.73,-9.16035
9393.99,30.552
878.901,12.6023
3173.61,39.3872
4183.39,-8.41905
1176.22,-5.9304
12993.9,50.7557
992.845,83.8862
4286.25,42.5951
1198.95,5.73832
6586.45,13.8964
2864.22,57.6784
48419.3,73.2445
995.875,19.0728
37750.2,30.9459
1365.4,-13.3434
15296.4,26.1628
3697.78,-20.9682
15794.9,50.1929
753.515,16.8784
4513.05,29.8205
2763.66,97.3786
1005.28,23.6306
6093.53,53.2883
2814.59,-28.1694
1331.75,-28.9107
10230.9,65.3045
3205.53,35.054
5254.23,13.7838
796.408,43.3267
4064.17,-14.1906
13878,66.4713
6370.48,-8.84265
1781.99,42.4825
865.579,-4.18305
1183.85,38.1491
3346.49,119.696
4346.18,37.0236
4689.47,-4.9773
812.342,56.0462
2706.19,46.6472
11171.1,90.8027
5145.25,50.7557
29638.5,58.4101
2316.19,-9.68985
960.819,31.171
3931.62,38.1491
30972.3,-2.91225
2070.95,56.9467
7609.55,12.2084
34974.1,-14.0847
8652.96,44.0583
31473.2,38.0929
5897.35,10.4643
44227.1,39.8937
29801.9,63.6928
2622.91,76.5169
9171.49,76.4615
2294.66,-9.37215
24828.8,18.904
1475.32,82.0033
1033.18,42.6513
798.654,18.904
35937.6,-31.8759
7916.06,29.8205
11545.3,-4.18305
6046.25,7.87622
1242.41,56.609
4609.33,7.7637
1813.44,1.35016
1897.76,95.1692
5413.99,-9.2133
8936.91,-34.947
4445.86,-8.94855
5845.84,18.4539
832.769,6.52596
24606,38.8245
48456.7,-41.5658
4784.35,48.617
11138.7,-9.9546
14887.8,0.450051
17617.4,28.0198
5011.92,43.1579
20595.8,45.8593
3888.16,5.51328
3419.42,77.7366
1686.7,92.5166
1356.2,-16.5204
1808.06,53.4009
20311.3,-19.2208
12954.8,23.9682
23059.6,-14.7731
8290.29,-36.006
6245.61,44.1709
989.501,18.9603
967.925,53.6823
3588.69,56.6653
18958.4,30.9459
1121.84,62.4626
2489.22,44.7899
2252.92,8.4951
4948.08,-15.8321
7698.1,4.50061
23654.6,61.956
6621.2,-3.86535
23421.2,79.5102
12278.9,43.3267
21269.9,17.835
824.097,69.3038
3101.62,25.2062
7789.63,-14.5083
1124.34,73.0226
2385.25,27.5133
8356.43,-48.5551
12816.6,1.46267
12106.9,40.2314
55199.6,50.024
20835.4,19.6918
1040.44,-7.57185
818.559,48.1667
789.355,136.987
1211.85,-27.534
1666.37,44.2834
824.776,108.081
3432.64,-17.5794
3899.75,-17.3676
2687.69,60.9992
1261.9,-22.239
26318.2,30.7208
825.612,55.7648
30879.5,47.6602
12469.1,43.9458
26933.1,19.1854
4221.52,39.2184
5499.05,-1.74735
27905,72.4677
945.042,44.7899
905.545,65.0267
1902.62,-20.2799
1034.33,2.64408
25525.1,28.2448
17063.9,14.1777
1513.35,-16.0438
2817.62,77.404
2492.04,103.56
4376.06,11.252
3646.68,55.4834
13267.8,-21.7624
7035.86,49.7426
3564.87,60.9429
875.348,75.5742
5951.79,-20.9153
32713.2,58.9729
2624.9,25.2062
8855.88,31.8463
6872.85,-6.354
8091.76,-20.6505
1605.3,-6.5658
917.248,45.7467
28344.3,-30.8169
1785.86,27.2319
2822.69,-33.6762
40758.2,2.70034
1925.66,33.422
40727.1,-24.0922
1103.6,39.5561
3802.27,-0.8472
2384.42,12.9961
4247.8,90.7474
918.92,25.8814
10509.7,6.58222
1033.13,-1.85325
